"tp_licitacao","vl_total_contrato","n_licitacoes_part","n_licitacoes_venceu","montante_lic_venceu","perc_vitoria","media_n_licitacoes_part","media_n_licitacoes_venceu","n_propostas","media_n_propostas","total_ganho","status_tramita","razao_contrato_por_vl_recebido","media_num_contratos","num_contratos"
"11",17519,602,212,0,0.480725623582766,66.8888888888889,81.6,529,75.5714285714286,23124042.67,"0",0.000757036203944312,79.4,397
"11",117565.483648313,80.0059563687537,14.6553504834883,18590.2492811903,0.882146746256371,14.0515424689123,5.04086902062409,27.8926800338086,7.61866477516014,9132996.68084732,"1",0.431826715050426,1.74175388820004,3.48350777640007
"10",41014.96,449,152,0,0.295145631067961,64.1428571428571,35.6,309,61.8,103535190.4,"0",0.000395988247082853,49,147
"7",116938.61,53,9,0,0.15,13.25,2,3,1,2706843.5,"0",0.0414120514418869,1,2
"11",2790,1351,270,0,0.259117082533589,150.111111111111,127,959,137,39000952.41,"0",0.0000715315974213973,124.6,623
"2",132588,1,16,4479728.61,0.941176470588235,1,3.8,1,1,2965328.11,"0",0.0427990930974564,0,0
"13",5604,1,2,124484,1,1,1,1,1,12516.28,"0",0.309266744222496,1,1
"11",10670,0,0,0,0,0,0,0,0,10670,"0",0.5,0,0
"11",13455.32530843,5.93963800324127,5.93963800324127,2262.10559308529,0.817050444324397,1.61745475040516,1.65861840043217,5.11636500270106,1.82327300054021,179233.199098409,"1",0.137337055995852,2.19539466810723,6.58618400432169
"7",7939.96,2,3,18646.24,1,2,1.5,2,2,18596.24,"0",0.299212396650613,2,2
"11",11900,1,1,630900,1,1,1,1,1,11900,"0",0.5,0,0
"7",22689.5817143843,1.37144831172191,1.2476322078146,20708.5240518674,0.984991987405176,1.09630141415012,1.10318008658942,1.20636017317884,1.08254406927153,29203.9596612938,"1",0.487168338427928,0.123816103907302,0.247632207814604
"11",29700,4,2,644740,0.5,1.33333333333333,1,4,1.33333333333333,42600,"0",0.410788381742739,1,1
"7",378986.658387146,1.96450556023046,6.87576946080662,5738451.34176283,0.763974384534069,0.982252780115232,3.92901112046093,0.982252780115232,0.982252780115232,3794798.6266844,"1",0.0980022634545466,0,0
"8",22000,2,4,0,1,1,1,2,1,74500,"0",0.227979274611399,1,2
"11",22644,0,0,0,0,0,0,0,0,74224.8,"1",0.233759476735543,0,0
"2",23390.6321152532,13.4663784862496,8.16144150681794,0,0.0808063515526529,2.24439641437493,2.28520362190902,10.2018018835224,2.55045047088061,1649173.44845376,"1",0.399106882528681,1.02018018835224,1.02018018835224
"11",22000,19,19,0,0.633333333333333,3.16666666666667,4,15,3.75,478498.6,"0",0.043956166910357,3.5,7
"7",17000,66,42,2199560,0.792452830188679,13.2,11.8,66,13.2,1573560,"0",0.010688059551353,11,55
"2",163985.492334152,11.3015353726223,5.37034833990037,8804.2529463768,0.794253081400794,3.34125803923234,2.56083869282156,10.3650321569294,3.91356555993358,1825707.66110999,"1",0.368480277407712,0.624335477128625,0.624335477128625
"7",48000,10,7,0,0.636363636363636,3.33333333333333,3.5,6,3,205840,"1",0.189095493224078,3,6
"11",30403.0419254676,1.6286800687667,2.2573601375334,4752.89511978626,1,1.6286800687667,1.31434003438335,1.6286800687667,1.6286800687667,214794.654622713,"1",0.254078675067611,0.628680068766698,0.628680068766698
"11",160000,46,37,0,0.513888888888889,7.66666666666667,7.6,37,9.25,1378894,"0",0.10397077381548,4.33333333333333,13
"8",18000,14,14,0,0.583333333333333,2.8,3.2,13,3.25,473100,"0",0.0366524129505192,2.5,5
"11",42943,119,87,0,0.674418604651163,19.8333333333333,21,117,19.5,6250741.19,"0",0.00682318951882459,22.8,114
"11",16500,8,3,735500,0.3,1.6,1,3,1,42000,"0",0.282051282051282,1,1
"11",30242.7,95,29,0,0.29,13.5714285714286,7.75,52,10.4,1240500.85,"0",0.0237992158213197,6.25,25
"11",173895,345,62,0,0.21830985915493,57.5,31,257,64.25,55356617.08,"0",0.00313152163533947,31.25,125
"11",672820,24,18,0,0.692307692307692,4,4.2,17,3.4,7604623.32,"0",0.0812835526610407,4,20
"2",314993.493629472,9.98443031311035,4.36916136741638,1916953.74924713,0.769629991971529,2.96534413099289,1.87348628044128,9.98443031311035,2.96534413099289,1684761.51733478,"1",0.370034121924565,1.49740505218506,2.99481010437012
"2",579783.158188642,1,3.80664955964312,1636216.77945293,1,1,2.40332477982156,1,1,1628307.39962199,"1",0.365570950828035,0.561329911928624,0.561329911928624
"8",20000,72,22,833620,0.301369863013699,14.4,37,58,14.5,751620,"0",0.0259194940514761,19,19
"11",139361.7,35,38,0,0.808510638297872,7,7.6,35,7,3247271.62,"0",0.0411505134544652,7,35
"7",27000,2,3,86400,0.75,1,1.5,1,1,86400,"0",0.238095238095238,1,1
"11",22262.1473345673,0.0684496148023754,0.0684496148023754,65855.3744013654,0.0684496148023754,0.0684496148023754,0.0684496148023754,0.0684496148023754,0.0684496148023754,22262.1473345673,"1",0.5,0,0
"8",28129.0013780817,4.0516005512327,4.38923393050209,0,0.231012312131689,0.810320110246539,0.877846786100417,2.36343365488574,0.787811218295246,140932.313391985,"1",0.368863854901298,1.01290013780817,3.03870041342452
"11",39583.911064174,133.152044015937,25.7665312029421,0,0.203792114499996,21.2085800853203,9.49515658728778,60.2555104009807,12.052131645071,1723285.93193612,"1",0.0237043026121367,5.73274364384512,16.4889791980386
"11",46013.209885396,741.507427090546,122.002581889741,0,0.152929292858916,123.492651075219,31.7954196402337,196.011937082512,48.7214789443533,4715788.32956696,"1",0.010549945773157,15.5375269639771,46.6125808919314
"8",13385.5999543332,0.927703709341586,0.927703709341586,11874.6074795723,0.927703709341586,0.927703709341586,0.927703709341586,0.927703709341586,0.927703709341586,13385.5999543332,"1",0.5,0,0
"1",18258.3453816827,0,0,0,0,0,0,0,0,18258.3453816827,"1",0.5,0,0
"11",35200,130,20,0,0.138888888888889,26,4.2,27,9,1153450,"0",0.0296134269970134,6,6
"1",120491.959860864,0.323801501188427,0.323801501188427,165624.96165517,0.107933833729476,0.161900750594214,0.323801501188427,0.161900750594214,0.161900750594214,169952.96782592,"1",0.484616607559257,0,0
"2",34212.7115183417,0.674967173952609,1.68741793488152,153677.201132704,0.337483586976305,0.337483586976305,0.843708967440762,0.674967173952609,0.337483586976305,98072.030813172,"1",0.400624149095197,0.337483586976305,0.674967173952609
"8",35437.8641821444,1,2.23031870555133,170748.315418679,1,1,1.20505311759189,1,1,170748.315418679,"1",0.389582149075814,0.307579676387832,0.307579676387832
"11",30000,2,3,0,0.75,1,1,2,1,108000,"0",0.217391304347826,0,0
"2",20228.7860112265,0.557196502806619,0.557196502806619,63241.8030685512,0.557196502806619,0.557196502806619,0.557196502806619,0.557196502806619,0.557196502806619,20228.7860112265,"1",0.5,0,0
"11",20300,1,1,51350,1,1,1,1,1,40600,"0",0.333333333333333,0,0
"12",336.4,297,35,0,0.108359133126935,49.5,7.6,113,28.25,0,"0",1,9.5,19
"2",712668.74,1,3,1412931.88,1,1,3,1,1,1382560.76,"1",0.34013874852373,1,1
"11",989040,20,12,0,0.413793103448276,4,5,14,4.66666666666667,10080602,"0",0.0893470628950783,0,0
"11",47800,1,1,47880,1,1,1,1,1,47800,"0",0.5,0,0
"2",366931.380956363,24.5242642264348,8.84465939225629,4013933.64660315,0.608773895836168,5.23485823795532,4.16828428176232,22.064718370093,5.2934188535825,4653216.13273129,"1",0.0634208795016357,3.94714046960386,10.456307872897
"11",73913.5,178,24,6446715.13,0.12972972972973,29.6666666666667,12.5,94,23.5,4221096.83,"0",0.0172091553502736,8,16
"13",5650,0,0,0,0,0,0,0,0,52670,"0",0.0968792866941015,0,0
"8",12649.1785423364,1,1,50235.4749739788,1,1,1,1,1,12649.1785423364,"1",0.5,0,0
"11",20400,1,2,0,0.666666666666667,1,1,0,0,40800,"0",0.333333333333333,0,0
"11",22532.9559207894,17.7586526512168,7.56524536851794,289878.731346818,0.8767746128587,4.21351483827457,2.98685057205148,7.21970613859594,2.95805563622465,289464.084270911,"1",0.416532481197727,0.172769614960998,0.172769614960998
"12",175570,45,38,20364025.03,0.926829268292683,11.25,11.75,45,11.25,9172948.54,"0",0.0187805157842689,12.25,49
"8",42877.8070832645,52.5347294835374,11.1801157910377,0,0.368552465253232,7.66095142984497,6.0174497901462,45.9906368507072,7.81676315919807,1321802.4542698,"1",0.0315177659983665,6.81676315919807,20.4502894775942
"11",90000,52,30,4336090,0.476190476190476,7.42857142857143,6.6,51,8.5,2727344,"0",0.031944980804616,4.75,19
"11",4212,119,100,0,0.746268656716418,19.8333333333333,36.25,110,27.5,10244671.23,"0",0.000410971605927839,43,86
"8",70917.1520411968,31.6366351731122,11.7787409499288,0,0.568584133635151,5.79893355337637,5.21236323490739,28.5216713733971,5.87309935813149,1362163.19599375,"1",0.0509881827687623,5.99258682069679,15.2299275994301
"8",32075.8557860604,25.3129014801234,30.8555839322507,0,0.670108997932913,11.2685218966965,8.73435492599383,23.2647627908736,11.3172871035834,10533823.0166886,"1",0.00944207022370869,3.62144312898939,9.3763640592806
"11",39743.5569251888,27.8864984686952,7.07975384732708,47883.0692877416,0.537065479021086,4.61809758331427,3.66226953908335,24.6226953908335,4.69580718040622,682284.67414218,"1",0.182137071909047,4.58384410330715,11.3834338488523
"8",297927.7039776,87.1238972535357,13,3145262.84200259,0.180576979560862,13.5841135994886,7.64787623262964,61.395576025825,12.4807526817312,4155476.99562276,"1",0.0489720693236178,7.81946894992143,20.7606188368518
"11",26400,37,1,26400,0.027027027027027,7.4,1,23,5.75,26400,"0",0.5,0,0
"11",940,225,157,0,0.762135922330097,28.125,45,223,31.8571428571429,6466304.03,"0",0.000145347847651885,37.6,188
"11",192925,19,10,0,0.476190476190476,4.75,4.33333333333333,15,5,2866274,"0",0.0630638935224547,6,12
"8",7000,1,3,0,1,1,1,1,1,196352,"0",0.0344230693575672,0,0
"11",15419,148,151,0,0.604,29.6,34.4,132,33,74000434.99,"0",0.000208320233690517,34,68
"3",148675.74,48,11,0,0.207547169811321,6,2.75,30,5,1793456.12,"0",0.0765528556850923,2,6
"10",25205.4,1420,276,0,0.222043443282381,157.777777777778,103.4,868,124,42049428.63,"0",0.000599064034211874,113.6,568
"12",258000,85,40,0,0.425531914893617,9.44444444444444,8.6,54,7.71428571428571,4798547,"0",0.0510229609257068,7,35
"11",256895,94,127,0,0.725714285714286,31.3333333333333,39,93,31,48496330.21,"0",0.00526929241898251,23,46
"11",126831.9,23,1,135229.73,0.0434782608695652,4.6,1,9,3,126831.9,"0",0.5,0,0
"11",362286.35,563,212,0,0.488479262672811,62.5555555555556,81.6,497,71,23124042.67,"0",0.0154254140649861,73,365
"11",28000,1,2,0,1,1,1.5,1,1,212208,"0",0.116565643109305,0,0
"11",72955.4627323989,0.364474484231323,0.546711726346985,273173.625931377,0.182237242115662,0.364474484231323,0.546711726346985,0.364474484231323,0.364474484231323,92090.3731545433,"1",0.48714259096507,0,0
"11",40800,1,1,962100,1,1,1,1,1,40800,"1",0.5,0,0
"8",102041.348377635,26.26953558065,7.14527276251465,528028.638111283,0.451433481352128,5.14677347282746,3.24379530760149,23.4737375695258,5.21334009213994,1071461.87652354,"1",0.100647073046261,3.56281484353046,10.0379192819819
"8",45250.9496999905,54.1468790555373,11.0929443333298,20005.0139433704,0.271285618177468,7.8487836547595,5.87825642777607,47.4182494999841,8.00898912036791,1310737.95336066,"1",0.105865515242099,7.00898912036792,21.0269673611037
"11",29700,5,2,0,0.333333333333333,1,1,4,1,56100,"0",0.346153846153846,1,1
"2",51868.2350540457,14.2116717312019,4.94634350412525,17893.8687091693,0.876866008311181,2.7403129738689,1.7549526703544,10.43690837943,2.75011755400337,1055251.02387945,"1",0.419651121843297,1.02948091411963,3.08844274235889
"11",62850,226,102,0,0.383458646616541,28.25,24.4,170,28.3333333333333,8134197.56,"0",0.00766739481989781,18.75,75
"11",16000,1,1,72000,1,1,1,1,1,16000,"0",0.5,0,0
"11",19360,25,19,0,0.575757575757576,3.57142857142857,4,21,4.2,478498.6,"0",0.0388865432875921,3.33333333333333,10
"11",57609.0861860663,8.95707674324512,14.9284612387419,0,0.533159329955067,4.47853837162256,3.28426147252321,8.95707674324512,4.47853837162256,1611666.08110824,"1",0.150328266506741,2.23926918581128,2.23926918581128
"11",14928,1048,223,0,0.215250965250965,131,95.2,583,97.1666666666667,45965184.16,"0",0.000324662104956466,55,275
"2",19112.9849510267,5.28795698098838,1.85759139619768,700752.354390826,0.38743471700166,1.17151827923954,1,2.71518279239535,1,49300.202097185,"1",0.29209905546723,0,0
"7",14482.9836555524,2.15336118941195,1.29201671364717,6460.08356823586,0.258403342729434,0.538340297352988,0.430672237882391,2.15336118941195,0.538340297352988,171850.619377778,"1",0.291510816478239,0.430672237882391,0.861344475764781
"12",37000,258,44,0,0.150684931506849,43,9.8,117,29.25,3226234.78,"0",0.0113384425254256,4.5,9
"2",803699.03,34,28,0,0.756756756756757,8.5,8,34,8.5,9154167.48,"0",0.0807099622386884,6.25,25
"11",35894.1776557826,33.5377730771434,7.19767106231302,91444.7040579468,0.601319405348285,5.20556250656955,3.99554101345129,29.4059923689347,5.30393823771738,812978.83435213,"1",0.25797786947292,4.30393823771738,12.9118147131521
"11",572350,37,13,0,0.30952380952381,5.28571428571429,2.6,21,4.2,8178375.2,"1",0.0654060077215086,3.5,7
"8",446149.241678859,17.8695605874527,21.838868960971,98.213204741478,0.669224302206809,4.4731448268285,4.37391211749055,14.892579307314,4.96930837351829,4710515.95467721,"1",0.089675918326362,3.4731448268285,6.946289653657
"11",69355,22,33,0,0.785714285714286,3.66666666666667,6.8,17,4.25,1400507.06,"0",0.0471846997669972,5,15
"8",14400,3,2,30600,0.666666666666667,1.5,2,3,1.5,30600,"0",0.32,1,1
"11",20284,376,67,0,0.165024630541872,53.7142857142857,14.4,217,43.4,7498156.28,"0",0.00269789999582201,18,54
"7",542.67,1,1,7363.47,1,1,1,1,1,542.67,"0",0.5,0,0
"11",36028,1,4,0,1,1,1,1,1,142968.42,"0",0.201277768572131,1,2
"8",36324.5011920109,32.7761822217144,7.05260613746941,56252.4336164352,0.61065106718033,5.10712559328281,3.92542629977688,28.7411114634015,5.20319870657598,795220.434061717,"1",0.26364272677535,4.20319870657598,12.6095961197279
"8",12401.5746014193,1,1.49803174822591,6425.19362270832,1,1,1,1,1,16883.8603354525,"1",0.432086579787376,0.498031748225912,0.498031748225912
"11",230700,0,0,0,0,0,0,0,0,3738550.42,"0",0.058121805275264,0,0
"11",58920.8166416152,4.52021370525472,4.45067195594311,0,0.0536225536860615,1.50673790175157,1.15439303857274,4.52021370525472,1.50673790175157,393967.416088779,"1",0.472222000765869,0.956199053034652,3.82479621213861
"11",146133,745,84,0,0.11731843575419,82.7777777777778,23.2,259,37,11186735.23,"0",0.01289461741143,23.4,117
"2",28000,0,0,0,0,0,0,0,0,28000,"0",0.5,0,0
"8",32514.817491197,0.769193211337551,0.769193211337551,27690.9556081519,0.769193211337551,0.769193211337551,0.769193211337551,0.769193211337551,0.769193211337551,32514.817491197,"1",0.5,0,0
"2",171465.968672301,41.6486058719456,13,2899209.06079423,0.351117777716452,7.38667617565287,5.23540241103619,37.5600998443551,7.33102094269513,3577225.62019012,"1",0.0412780895157852,4.98062421412518,14.9418726423755
"11",1500528.76001762,1,1,1300501.83033308,1,1,1,1,1,2999735.38642558,"1",0.350548614709017,0,0
"2",1082839.66,30,4,0,0.117647058823529,10,4,23,11.5,5230759.46,"0",0.171509093215915,0,0
"11",23237.808887288,0.658789815148339,0.658789815148339,14229.8600072041,0.658789815148339,0.658789815148339,0.658789815148339,0.658789815148339,0.658789815148339,23237.808887288,"1",0.5,0,0
"2",21849.9993566424,1.62499839160591,2.87499517481774,8100.03474131227,0.875000321678817,1,1,1,1,71349.8719718307,"1",0.299107659840956,0.624998391605914,0.624998391605914
"11",81825.7221836336,71.9753968827426,14.8404762037098,0,0.225109474492035,14.2942429193783,6.99427248816937,65.6113757304847,14.4457672325273,2469867.00129514,"1",0.0316696457125916,7.90729717506717,25
"11",45460.4216076666,53.0231591281481,11.0524959743489,0,0.305721851102518,7.70119831867383,5.77313424102031,46.439525692258,7.85795149571883,1286651.64984732,"1",0.0902942904229023,7.03499731623257,20.7509003076702
"11",67402.5,0,0,0,0,0,0,0,0,67402.5,"0",0.5,0,0
"8",13079.9166570883,1,1,13079.9166570883,0.800059530651197,1,1,1,1,13079.9166570883,"1",0.5,0,0
"2",30418.7743464195,1,1.94961846806109,16472.0602724701,1,1,1.15826974467685,1,1,93688.9043079866,"1",0.417617185619301,0,0
"2",446257.207486852,6.07447724649683,5.20669478271157,2514845.05213386,0.867782463785261,3.03723862324841,3.03723862324841,6.07447724649683,3.03723862324841,2505380.97057955,"1",0.196740686589557,5.20669478271157,5.20669478271157
"8",21600,1,2,30600,1,1,1,1,1,30600,"0",0.413793103448276,0,0
"7",41690.8510203473,1.65363916335627,1.65363916335627,52425.5866093223,0.782120278881242,1,1,1.65363916335627,1,52426.2402484857,"1",0.458844281885254,0.653639163356274,0.653639163356274
"2",316290.540908648,21.0930281344336,15.9795667685103,4305428.85795472,0.295917903120561,4.21860562688671,4.09076909273863,14.062018756289,4.68733958542968,4326045.96583276,"1",0.223182758213075,1.91754801222123,1.91754801222123
"11",6400,5,5,639386.67,0.833333333333333,1.66666666666667,2.5,5,1.66666666666667,630870,"1",0.0100428389850456,3,3
"11",16800,0,0,0,0,0,0,0,0,33600,"0",0.333333333333333,1,1
"7",11419.9722629506,0.918677520006895,1.37801628001034,7337.93669105507,0.459338760003448,0.459338760003448,0.459338760003448,0.918677520006895,0.459338760003448,19825.8715710137,"1",0.336142313682981,0.689008140005171,1.37801628001034
"11",14005.3805289045,1.24302026792429,1.48604053584859,132473.148617313,0.939244933018927,1,1.12151013396215,1.24302026792429,1,22608.2980134245,"1",0.439347733470671,0.243020267924294,0.243020267924294
"11",63275.5,17,6,0,0.315789473684211,2.83333333333333,1.75,7,1.75,308242.9,"0",0.170315925133183,1.66666666666667,5
"8",17007.2492424399,1,1.95682307449169,14710.8738636598,1,1,1.15947051241528,1,1,117721.170299336,"1",0.347484491518317,0,0
"11",201783.7,39,127,0,0.779141104294479,19.5,39,39,19.5,48496330.21,"0",0.00414356293906825,2,2
"11",18560,0,0,0,0,0,0,0,0,358608,"0",0.0492088406227464,0,0
"7",14000,1,2,35000,1,1,2,0,0,35000,"0",0.285714285714286,1,1
"7",9814.5,7,8,144460.7,1,3.5,4,7,3.5,144460.7,"0",0.0636168353695215,3.5,7
"11",830693.6,974,171,0,0.158186864014801,162.333333333333,66.4,349,87.25,95547647.77,"0",0.00861909001744424,33.5,67
"8",52085.9084534459,65.4049237112049,11.5950762887951,0,0.19443621963307,9.34356053017213,6.05070735402405,45.2289182140958,8.05329172979109,1337470.97871511,"1",0.0387877514077336,6.77230698755011,22.6584604813252
"11",49800,6,11,0,1,3,3,6,3,1248041.6,"0",0.0383714006393384,2.66666666666667,8
"8",4500,1,1,8000,0.5,1,1,1,1,4500,"0",0.5,0,0
"8",20000,49,15,0,0.234375,12.25,6.33333333333333,15,7.5,330500,"0",0.0570613409415121,0,0
"13",10248.4,1,2,598816.25,1,1,1,1,1,21398.88,"0",0.32383193753144,0,0
"8",84500,188,37,0,0.216374269005848,23.5,23.6,117,19.5,17400150,"0",0.00483281049377597,16,64
"7",5598,0,0,0,0,0,0,0,0,5598,"0",0.5,0,0
"2",25097.3510043696,2.70375276356936,0.450625460594893,22846.710852161,0.0346634969688379,0.540750552713871,0.675938190892339,1.12656365148723,0.37552121716241,36791.081706807,"1",0.461253377394177,0.225312730297446,0.225312730297446
"2",109955.978090654,1.6908852851484,2.2545137135312,564253.894364821,0.1409071070957,0.563628428382799,0.657566499779932,1.6908852851484,0.563628428382799,558534.531337045,"1",0.434081600070236,0.469690356985666,0.939380713971332
"2",443485.806446834,78.3277994100936,8.54417555220425,5138733.26518834,0.437228839855731,13.3640654883347,6.02945036813617,44.3790094251744,11.3732413842808,5227650.28877184,"1",0.234070368450869,4.40076907211915,8.80153814423829
"3",29700,20,8,958032,0.347826086956522,3.33333333333333,2,19,3.8,653518,"0",0.0434707516488149,2,4
"11",130900,4,2,709700,0.4,1,1,3,1,335500,"0",0.280660377358491,1,1
"2",21430.7219482725,1.52476531034335,1.52476531034335,0,0.508255103447785,0.762382655171677,0.762382655171677,1.52476531034335,0.762382655171677,34238.7505551567,"1",0.396375173083461,0.762382655171677,0.762382655171677
"13",19997,1,2,702280.86,1,1,1,1,1,39996.99,"0",0.333316720558176,1,1
"2",4301703.3370341,4.83782593626529,20.3188689323142,35922507.275414,0.883429084013662,2.41891296813264,6.53106501395814,4.83782593626529,2.41891296813264,37773995.8752131,"1",0.115127919462557,1.93513037450612,1.93513037450612
